user_id,signup_date,device_type,acquisition_channel,region,is_kyc_completed,referral_source,signup_month,days_since_signup,device_web_flag
3185,20-08-2024,Android,Social,East,FALSE,Unknown,2024-08,326,0
3186,16-04-2024,Android,Paid,North,TRUE,Unknown,2024-04,452,0
3187,03-07-2025,iOS,Organic,South,TRUE,Unknown,2025-07,9,0
3188,28-01-2025,Android,Organic,North,TRUE,Unknown,2025-01,165,0
3189,23-06-2025,Android,Paid,East,TRUE,Unknown,2025-06,19,0
3190,16-10-2024,Android,Paid,West,TRUE,Unknown,2024-10,269,0
3191,08-05-2024,Android,Referral,East,TRUE,PromoCode,2024-05,430,0
3192,26-02-2024,Android,Social,South,FALSE,Unknown,2024-02,502,0
3193,24-04-2024,iOS,Social,South,TRUE,Unknown,2024-04,444,0
3194,10-06-2024,iOS,Organic,East,TRUE,Unknown,2024-06,397,0
3195,14-03-2024,Android,Social,South,FALSE,Unknown,2024-03,485,0
3196,16-09-2024,iOS,Social,South,TRUE,Unknown,2024-09,299,0
3197,17-07-2024,Android,Social,North,TRUE,Unknown,2024-07,360,0
3198,03-10-2024,Android,Paid,West,TRUE,Unknown,2024-10,282,0
3199,07-06-2024,iOS,Referral,East,FALSE,PromoCode,2024-06,400,0
3200,06-01-2024,iOS,Paid,North,TRUE,Unknown,2024-01,553,0
3201,22-04-2025,iOS,Organic,South,FALSE,Unknown,2025-04,81,0
3202,16-06-2024,iOS,Social,North,TRUE,Unknown,2024-06,391,0
3203,10-03-2024,iOS,Organic,West,TRUE,Unknown,2024-03,489,0
3204,01-04-2025,iOS,Organic,East,TRUE,Unknown,2025-04,102,0
3205,27-02-2024,Android,Social,West,TRUE,Unknown,2024-02,501,0
3206,18-04-2024,iOS,Organic,West,TRUE,Unknown,2024-04,450,0
3207,16-07-2024,Web,Social,North,FALSE,Unknown,2024-07,361,1
3208,14-05-2024,iOS,Referral,North,TRUE,PromoCode,2024-05,424,0
3209,05-04-2025,Android,Organic,West,TRUE,Unknown,2025-04,98,0
3210,18-04-2025,Android,Paid,South,FALSE,Unknown,2025-04,85,0
3211,31-03-2024,Android,Referral,East,FALSE,Friend,2024-03,468,0
3212,11-12-2024,Android,Paid,South,TRUE,Unknown,2024-12,213,0
3213,01-03-2025,Web,Social,South,TRUE,Unknown,2025-03,133,1
3214,21-07-2024,Android,Social,East,TRUE,Unknown,2024-07,356,0
3215,09-08-2024,Android,Organic,North,FALSE,Unknown,2024-08,337,0
3216,08-08-2024,Web,Organic,South,FALSE,Unknown,2024-08,338,1
3217,14-02-2025,Android,Social,North,TRUE,Unknown,2025-02,148,0
3218,10-02-2025,Android,Paid,East,TRUE,Unknown,2025-02,152,0
3219,04-04-2024,Android,Organic,South,TRUE,Unknown,2024-04,464,0
3220,02-03-2025,iOS,Social,North,TRUE,Unknown,2025-03,132,0
3221,19-10-2024,Android,Social,North,TRUE,Unknown,2024-10,266,0
3222,11-06-2025,Web,Referral,South,TRUE,Influencer,2025-06,31,1
3223,09-11-2024,Android,Paid,East,FALSE,Unknown,2024-11,245,0
3224,20-01-2025,Android,Referral,West,FALSE,Friend,2025-01,173,0
3225,10-01-2025,Android,Referral,North,FALSE,PromoCode,2025-01,183,0
3226,01-06-2024,iOS,Social,East,FALSE,Unknown,2024-06,406,0
3227,14-08-2024,Android,Social,South,FALSE,Unknown,2024-08,332,0
3228,28-11-2024,Android,Paid,North,FALSE,Unknown,2024-11,226,0
3229,04-06-2025,Android,Referral,North,TRUE,Friend,2025-06,38,0
3230,17-04-2025,iOS,Social,North,FALSE,Unknown,2025-04,86,0
3231,30-09-2024,Android,Organic,East,FALSE,Unknown,2024-09,285,0
3232,12-06-2024,iOS,Organic,North,TRUE,Unknown,2024-06,395,0
3233,10-04-2024,iOS,Social,North,TRUE,Unknown,2024-04,458,0
3234,22-10-2024,Android,Organic,South,TRUE,Unknown,2024-10,263,0
3235,09-12-2024,Android,Organic,North,TRUE,Unknown,2024-12,215,0
3236,25-07-2024,Android,Organic,East,TRUE,Unknown,2024-07,352,0
3237,03-04-2025,Android,Organic,South,FALSE,Unknown,2025-04,100,0
3238,07-11-2024,Android,Organic,West,FALSE,Unknown,2024-11,247,0
3239,14-06-2024,Android,Organic,South,TRUE,Unknown,2024-06,393,0
3240,28-03-2025,Android,Social,North,FALSE,Unknown,2025-03,106,0
3241,05-02-2024,Android,Referral,West,FALSE,PromoCode,2024-02,523,0
3242,23-02-2025,Android,Referral,South,TRUE,Friend,2025-02,139,0
3243,12-02-2024,Android,Organic,North,FALSE,Unknown,2024-02,516,0
3244,06-08-2024,iOS,Referral,South,TRUE,PromoCode,2024-08,340,0
3245,25-05-2024,Web,Referral,East,TRUE,Influencer,2024-05,413,1
3246,03-05-2024,iOS,Referral,North,TRUE,Influencer,2024-05,435,0
3247,27-02-2025,Android,Organic,East,TRUE,Unknown,2025-02,135,0
3248,05-07-2024,Android,Paid,North,FALSE,Unknown,2024-07,372,0
3249,28-05-2025,Android,Social,East,TRUE,Unknown,2025-05,45,0
3250,26-02-2024,Android,Referral,West,FALSE,Friend,2024-02,502,0
3251,10-08-2024,Android,Referral,East,FALSE,Influencer,2024-08,336,0
3252,14-02-2024,iOS,Paid,South,TRUE,Unknown,2024-02,514,0
3253,18-05-2024,Android,Paid,North,TRUE,Unknown,2024-05,420,0
3254,09-06-2024,Android,Referral,South,FALSE,Friend,2024-06,398,0
3255,28-07-2024,Web,Organic,East,TRUE,Unknown,2024-07,349,1
3256,03-03-2025,Android,Referral,North,TRUE,PromoCode,2025-03,131,0
3257,19-02-2024,Android,Social,East,FALSE,Unknown,2024-02,509,0
3258,10-03-2024,Android,Referral,West,TRUE,Influencer,2024-03,489,0
3259,10-05-2025,Android,Organic,West,FALSE,Unknown,2025-05,63,0
3260,02-10-2024,iOS,Organic,West,TRUE,Unknown,2024-10,283,0
3261,11-07-2024,Android,Referral,East,FALSE,Friend,2024-07,366,0
3262,17-02-2024,Android,Social,East,TRUE,Unknown,2024-02,511,0
3263,13-10-2024,iOS,Paid,West,FALSE,Unknown,2024-10,272,0
3264,30-09-2024,iOS,Paid,East,TRUE,Unknown,2024-09,285,0
3265,31-05-2025,Web,Organic,South,TRUE,Unknown,2025-05,42,1
3266,15-01-2025,iOS,Referral,East,TRUE,Influencer,2025-01,178,0
3267,10-05-2024,Android,Referral,South,FALSE,Friend,2024-05,428,0
3268,16-01-2024,Android,Social,West,FALSE,Unknown,2024-01,543,0
3269,15-09-2024,Android,Organic,East,TRUE,Unknown,2024-09,300,0
3270,28-09-2024,Android,Referral,West,TRUE,PromoCode,2024-09,287,0
3271,09-01-2024,iOS,Paid,North,TRUE,Unknown,2024-01,550,0
3272,30-06-2024,iOS,Paid,East,TRUE,Unknown,2024-06,377,0
3273,17-06-2025,Android,Social,East,TRUE,Unknown,2025-06,25,0
3274,28-04-2025,Android,Organic,West,FALSE,Unknown,2025-04,75,0
3275,10-10-2024,Android,Organic,West,TRUE,Unknown,2024-10,275,0
3276,21-02-2024,Web,Referral,West,FALSE,Friend,2024-02,507,1
3277,19-04-2025,Android,Paid,North,FALSE,Unknown,2025-04,84,0
3278,02-11-2024,iOS,Organic,North,TRUE,Unknown,2024-11,252,0
3279,06-05-2025,iOS,Paid,West,TRUE,Unknown,2025-05,67,0
3280,13-11-2024,Web,Paid,East,FALSE,Unknown,2024-11,241,1
3281,26-07-2024,iOS,Social,East,FALSE,Unknown,2024-07,351,0
3282,21-03-2025,iOS,Organic,West,FALSE,Unknown,2025-03,113,0
3283,13-06-2024,Android,Social,South,TRUE,Unknown,2024-06,394,0
3284,17-01-2025,Android,Organic,North,FALSE,Unknown,2025-01,176,0
3285,10-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,275,0
3286,09-08-2024,Android,Organic,South,FALSE,Unknown,2024-08,337,0
3287,18-01-2024,Web,Social,West,TRUE,Unknown,2024-01,541,1
3288,14-03-2024,Android,Organic,East,FALSE,Unknown,2024-03,485,0
3289,29-08-2024,iOS,Referral,East,FALSE,PromoCode,2024-08,317,0
3290,03-01-2025,Android,Paid,North,TRUE,Unknown,2025-01,190,0
3291,31-03-2025,Android,Social,South,TRUE,Unknown,2025-03,103,0
3292,25-06-2024,Web,Social,East,FALSE,Unknown,2024-06,382,1
3293,23-02-2025,Android,Referral,North,TRUE,Friend,2025-02,139,0
3294,18-11-2024,Android,Social,East,TRUE,Unknown,2024-11,236,0
3295,10-01-2025,Android,Referral,East,FALSE,PromoCode,2025-01,183,0
3296,28-03-2025,iOS,Social,East,FALSE,Unknown,2025-03,106,0
3297,21-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,113,0
3298,15-07-2024,Android,Organic,South,TRUE,Unknown,2024-07,362,0
3299,25-08-2024,Android,Referral,West,FALSE,Influencer,2024-08,321,0
3300,26-12-2024,iOS,Paid,South,FALSE,Unknown,2024-12,198,0
3301,08-03-2024,iOS,Paid,East,TRUE,Unknown,2024-03,491,0
3302,26-06-2025,Android,Paid,South,TRUE,Unknown,2025-06,16,0
3303,10-02-2025,Android,Organic,East,TRUE,Unknown,2025-02,152,0
3304,15-05-2024,iOS,Referral,North,FALSE,Influencer,2024-05,423,0
3305,06-04-2024,Android,Organic,North,TRUE,Unknown,2024-04,462,0
3306,15-02-2024,Android,Social,North,FALSE,Unknown,2024-02,513,0
3307,08-03-2025,Android,Social,East,FALSE,Unknown,2025-03,126,0
3308,11-05-2024,iOS,Social,South,TRUE,Unknown,2024-05,427,0
3309,18-03-2024,Android,Organic,West,TRUE,Unknown,2024-03,481,0
3310,23-06-2024,Android,Paid,West,TRUE,Unknown,2024-06,384,0
3311,14-04-2024,iOS,Social,North,FALSE,Unknown,2024-04,454,0
3312,30-07-2024,iOS,Social,West,TRUE,Unknown,2024-07,347,0
3313,13-01-2025,Android,Referral,East,FALSE,Influencer,2025-01,180,0
3314,13-03-2024,Android,Paid,South,FALSE,Unknown,2024-03,486,0
3315,07-04-2025,iOS,Paid,West,TRUE,Unknown,2025-04,96,0
3316,14-05-2025,Web,Referral,West,TRUE,Friend,2025-05,59,1
3317,28-11-2024,iOS,Organic,South,FALSE,Unknown,2024-11,226,0
3318,11-09-2024,Android,Referral,West,FALSE,PromoCode,2024-09,304,0
3319,25-03-2025,Android,Social,South,FALSE,Unknown,2025-03,109,0
3320,15-03-2025,iOS,Referral,East,TRUE,Influencer,2025-03,119,0
3321,21-06-2024,iOS,Paid,East,TRUE,Unknown,2024-06,386,0
3322,03-06-2024,Android,Paid,East,FALSE,Unknown,2024-06,404,0
3323,14-11-2024,Android,Social,North,TRUE,Unknown,2024-11,240,0
3324,26-04-2025,iOS,Referral,East,FALSE,Friend,2025-04,77,0
3325,07-05-2024,Android,Referral,West,FALSE,Influencer,2024-05,431,0
3326,14-05-2024,Android,Referral,North,TRUE,Friend,2024-05,424,0
3327,28-02-2024,Android,Referral,North,TRUE,Friend,2024-02,500,0
3328,27-04-2025,Android,Referral,North,FALSE,PromoCode,2025-04,76,0
3329,26-02-2025,Android,Paid,East,FALSE,Unknown,2025-02,136,0
3330,12-04-2024,iOS,Paid,North,FALSE,Unknown,2024-04,456,0
3331,02-03-2025,Android,Paid,East,TRUE,Unknown,2025-03,132,0
3332,01-07-2025,Android,Organic,East,FALSE,Unknown,2025-07,11,0
3333,29-07-2024,Android,Organic,North,TRUE,Unknown,2024-07,348,0
3334,15-11-2024,Android,Organic,North,FALSE,Unknown,2024-11,239,0
3335,28-09-2024,Android,Social,West,FALSE,Unknown,2024-09,287,0
3336,03-12-2024,Android,Organic,North,TRUE,Unknown,2024-12,221,0
3337,16-10-2024,iOS,Organic,East,FALSE,Unknown,2024-10,269,0
3338,06-05-2024,Android,Organic,West,TRUE,Unknown,2024-05,432,0
3339,02-09-2024,Android,Referral,West,TRUE,PromoCode,2024-09,313,0
3340,18-05-2025,Android,Organic,East,TRUE,Unknown,2025-05,55,0
3341,17-04-2024,Android,Paid,North,FALSE,Unknown,2024-04,451,0
3342,05-07-2025,iOS,Organic,North,TRUE,Unknown,2025-07,7,0
3343,15-12-2024,Android,Social,South,FALSE,Unknown,2024-12,209,0
3344,12-11-2024,Web,Social,North,TRUE,Unknown,2024-11,242,1
3345,07-06-2024,Android,Social,South,TRUE,Unknown,2024-06,400,0
3346,16-09-2024,iOS,Paid,West,FALSE,Unknown,2024-09,299,0
3347,24-11-2024,Android,Referral,West,FALSE,Friend,2024-11,230,0
3348,15-07-2024,iOS,Paid,West,TRUE,Unknown,2024-07,362,0
3349,14-02-2024,Android,Organic,South,TRUE,Unknown,2024-02,514,0
3350,15-05-2024,Android,Paid,East,TRUE,Unknown,2024-05,423,0
3351,08-12-2024,iOS,Organic,East,TRUE,Unknown,2024-12,216,0
3352,16-03-2024,iOS,Referral,West,TRUE,Friend,2024-03,483,0
3353,08-01-2025,Android,Organic,South,TRUE,Unknown,2025-01,185,0
3354,01-01-2025,Android,Paid,South,FALSE,Unknown,2025-01,192,0
3355,08-01-2024,Android,Paid,West,FALSE,Unknown,2024-01,551,0
3356,02-03-2024,iOS,Paid,North,TRUE,Unknown,2024-03,497,0
3357,21-03-2024,Android,Social,West,TRUE,Unknown,2024-03,478,0
3358,07-11-2024,Android,Referral,South,TRUE,Influencer,2024-11,247,0
3359,10-03-2025,iOS,Referral,North,FALSE,PromoCode,2025-03,124,0
3360,12-07-2024,iOS,Paid,East,TRUE,Unknown,2024-07,365,0
3361,02-06-2025,iOS,Organic,North,FALSE,Unknown,2025-06,40,0
3362,28-07-2024,iOS,Paid,East,TRUE,Unknown,2024-07,349,0
3363,30-08-2024,iOS,Social,South,TRUE,Unknown,2024-08,316,0
3364,02-04-2024,Android,Social,West,FALSE,Unknown,2024-04,466,0
3365,05-09-2024,Android,Referral,West,TRUE,Influencer,2024-09,310,0
3366,06-02-2025,iOS,Organic,West,TRUE,Unknown,2025-02,156,0
3367,04-02-2025,Android,Organic,West,TRUE,Unknown,2025-02,158,0
3368,24-02-2024,Web,Paid,West,FALSE,Unknown,2024-02,504,1
3369,29-04-2025,Android,Social,South,FALSE,Unknown,2025-04,74,0
3370,14-04-2025,Android,Referral,South,FALSE,Influencer,2025-04,89,0
3371,27-04-2024,Web,Social,West,FALSE,Unknown,2024-04,441,1
3372,19-01-2025,iOS,Referral,North,FALSE,PromoCode,2025-01,174,0
3373,19-03-2025,Android,Organic,West,FALSE,Unknown,2025-03,115,0
3374,09-01-2025,iOS,Organic,East,TRUE,Unknown,2025-01,184,0
3375,15-03-2024,iOS,Organic,East,TRUE,Unknown,2024-03,484,0
3376,04-04-2025,Android,Paid,East,TRUE,Unknown,2025-04,99,0
3377,08-05-2025,Android,Organic,East,TRUE,Unknown,2025-05,65,0
3378,26-02-2024,iOS,Referral,West,TRUE,Friend,2024-02,502,0
3379,31-05-2025,iOS,Referral,East,TRUE,Friend,2025-05,42,0
3380,09-04-2025,Android,Organic,North,FALSE,Unknown,2025-04,94,0
3381,28-03-2025,iOS,Organic,West,FALSE,Unknown,2025-03,106,0
3382,11-09-2024,iOS,Organic,East,TRUE,Unknown,2024-09,304,0
3383,12-11-2024,Android,Referral,West,TRUE,PromoCode,2024-11,242,0
3384,21-07-2024,iOS,Paid,West,TRUE,Unknown,2024-07,356,0
3385,14-06-2025,Android,Organic,West,TRUE,Unknown,2025-06,28,0
3386,30-12-2024,Android,Social,South,FALSE,Unknown,2024-12,194,0
3387,02-05-2024,iOS,Paid,East,TRUE,Unknown,2024-05,436,0
3388,26-04-2024,iOS,Paid,South,TRUE,Unknown,2024-04,442,0
3389,14-02-2024,iOS,Referral,North,TRUE,Influencer,2024-02,514,0
3390,21-05-2025,Android,Social,North,TRUE,Unknown,2025-05,52,0
3391,11-06-2025,Android,Referral,South,TRUE,Influencer,2025-06,31,0
3392,11-04-2025,Android,Paid,East,FALSE,Unknown,2025-04,92,0
3393,06-03-2025,Android,Organic,West,FALSE,Unknown,2025-03,128,0
3394,11-09-2024,Android,Referral,North,FALSE,PromoCode,2024-09,304,0
3395,07-04-2024,Android,Paid,North,TRUE,Unknown,2024-04,461,0
3396,15-04-2024,Android,Referral,North,FALSE,Influencer,2024-04,453,0
3397,30-03-2025,iOS,Social,East,FALSE,Unknown,2025-03,104,0
3398,03-05-2025,Android,Social,South,FALSE,Unknown,2025-05,70,0
3399,21-03-2024,Android,Organic,South,TRUE,Unknown,2024-03,478,0
3400,15-09-2024,Android,Organic,East,TRUE,Unknown,2024-09,300,0
3401,13-07-2024,Android,Organic,North,TRUE,Unknown,2024-07,364,0
3402,29-11-2024,Android,Referral,East,FALSE,Friend,2024-11,225,0
3403,24-06-2025,Android,Organic,East,FALSE,Unknown,2025-06,18,0
3404,02-04-2025,iOS,Organic,South,FALSE,Unknown,2025-04,101,0
3405,04-06-2025,Android,Organic,East,TRUE,Unknown,2025-06,38,0
3406,16-06-2024,iOS,Organic,East,TRUE,Unknown,2024-06,391,0
3407,21-04-2024,Web,Organic,North,TRUE,Unknown,2024-04,447,1
3408,08-01-2025,iOS,Organic,West,FALSE,Unknown,2025-01,185,0
3409,17-09-2024,Android,Referral,North,TRUE,Friend,2024-09,298,0
3410,17-06-2024,Web,Organic,South,TRUE,Unknown,2024-06,390,1
3411,16-09-2024,Android,Organic,West,FALSE,Unknown,2024-09,299,0
3412,14-04-2024,Android,Social,North,FALSE,Unknown,2024-04,454,0
3413,30-06-2024,iOS,Social,East,TRUE,Unknown,2024-06,377,0
3414,13-02-2024,iOS,Organic,East,TRUE,Unknown,2024-02,515,0
3415,08-02-2024,Android,Organic,West,TRUE,Unknown,2024-02,520,0
3416,11-06-2024,Android,Referral,West,TRUE,Friend,2024-06,396,0
3417,01-03-2024,Android,Organic,East,FALSE,Unknown,2024-03,498,0
3418,29-04-2025,Android,Organic,South,TRUE,Unknown,2025-04,74,0
3419,08-03-2025,Android,Organic,North,FALSE,Unknown,2025-03,126,0
3420,28-09-2024,Web,Organic,East,TRUE,Unknown,2024-09,287,1
3421,02-02-2024,Web,Paid,North,TRUE,Unknown,2024-02,526,1
3422,25-06-2025,iOS,Social,North,TRUE,Unknown,2025-06,17,0
3423,20-06-2025,Android,Referral,North,TRUE,Friend,2025-06,22,0
3424,02-04-2025,iOS,Paid,North,TRUE,Unknown,2025-04,101,0
3425,03-10-2024,Web,Paid,South,TRUE,Unknown,2024-10,282,1
3426,20-01-2025,iOS,Referral,South,FALSE,PromoCode,2025-01,173,0
3427,12-10-2024,Android,Paid,South,FALSE,Unknown,2024-10,273,0
3428,06-07-2024,Android,Organic,East,TRUE,Unknown,2024-07,371,0
3429,27-01-2025,Android,Referral,East,TRUE,PromoCode,2025-01,166,0
3430,06-07-2024,Android,Social,East,FALSE,Unknown,2024-07,371,0
3431,27-08-2024,iOS,Organic,South,FALSE,Unknown,2024-08,319,0
3432,19-01-2025,iOS,Social,North,TRUE,Unknown,2025-01,174,0
3433,05-02-2024,Android,Paid,South,TRUE,Unknown,2024-02,523,0
3434,04-11-2024,Android,Paid,East,TRUE,Unknown,2024-11,250,0
3435,15-11-2024,Android,Organic,West,TRUE,Unknown,2024-11,239,0
3436,25-09-2024,Android,Referral,East,TRUE,Influencer,2024-09,290,0
3437,21-06-2024,Android,Social,North,TRUE,Unknown,2024-06,386,0
3438,01-02-2025,iOS,Referral,South,FALSE,PromoCode,2025-02,161,0
3439,07-09-2024,Android,Organic,West,TRUE,Unknown,2024-09,308,0
3440,15-04-2025,iOS,Organic,West,TRUE,Unknown,2025-04,88,0
3441,31-12-2024,Android,Paid,North,TRUE,Unknown,2024-12,193,0
3442,02-12-2024,Android,Paid,South,FALSE,Unknown,2024-12,222,0
3443,01-07-2025,Android,Paid,West,FALSE,Unknown,2025-07,11,0
3444,18-05-2024,iOS,Social,East,FALSE,Unknown,2024-05,420,0
3445,13-03-2024,Android,Referral,North,TRUE,Friend,2024-03,486,0
3446,18-09-2024,iOS,Paid,West,FALSE,Unknown,2024-09,297,0
3447,25-11-2024,Android,Organic,North,TRUE,Unknown,2024-11,229,0
3448,01-04-2025,iOS,Organic,South,TRUE,Unknown,2025-04,102,0
3449,05-06-2025,iOS,Referral,South,TRUE,PromoCode,2025-06,37,0
3450,15-05-2025,Android,Social,South,TRUE,Unknown,2025-05,58,0
3451,21-12-2024,iOS,Referral,East,TRUE,Friend,2024-12,203,0
3452,02-02-2025,Android,Paid,West,TRUE,Unknown,2025-02,160,0
3453,28-06-2025,iOS,Organic,South,FALSE,Unknown,2025-06,14,0
3454,06-06-2025,Android,Social,East,FALSE,Unknown,2025-06,36,0
3455,09-04-2024,Android,Social,South,TRUE,Unknown,2024-04,459,0
3456,28-01-2025,iOS,Paid,South,FALSE,Unknown,2025-01,165,0
3457,19-05-2025,iOS,Organic,West,TRUE,Unknown,2025-05,54,0
3458,29-03-2025,Android,Paid,East,TRUE,Unknown,2025-03,105,0
3459,05-12-2024,iOS,Social,South,TRUE,Unknown,2024-12,219,0
3460,20-02-2024,Android,Referral,East,FALSE,Influencer,2024-02,508,0
3461,03-06-2025,Android,Referral,East,FALSE,Influencer,2025-06,39,0
3462,01-10-2024,iOS,Organic,South,TRUE,Unknown,2024-10,284,0
3463,02-06-2025,Android,Organic,South,TRUE,Unknown,2025-06,40,0
3464,26-05-2024,Android,Organic,North,TRUE,Unknown,2024-05,412,0
3465,28-09-2024,iOS,Social,West,FALSE,Unknown,2024-09,287,0
3466,09-04-2025,Android,Paid,South,TRUE,Unknown,2025-04,94,0
3467,19-10-2024,iOS,Referral,North,FALSE,PromoCode,2024-10,266,0
3468,20-12-2024,Android,Organic,West,FALSE,Unknown,2024-12,204,0
3469,20-09-2024,Android,Social,South,FALSE,Unknown,2024-09,295,0
3470,19-06-2025,Android,Social,East,TRUE,Unknown,2025-06,23,0
3471,05-01-2025,iOS,Organic,West,FALSE,Unknown,2025-01,188,0
3472,01-10-2024,iOS,Social,East,FALSE,Unknown,2024-10,284,0
3473,17-08-2024,Android,Organic,North,FALSE,Unknown,2024-08,329,0
3474,02-02-2024,Android,Organic,South,TRUE,Unknown,2024-02,526,0
3475,07-05-2024,Web,Organic,North,TRUE,Unknown,2024-05,431,1
3476,22-06-2025,Android,Social,South,FALSE,Unknown,2025-06,20,0
3477,24-06-2024,iOS,Social,South,TRUE,Unknown,2024-06,383,0
3478,22-03-2025,Android,Organic,East,TRUE,Unknown,2025-03,112,0
3479,26-04-2024,iOS,Referral,North,FALSE,Friend,2024-04,442,0
3480,29-08-2024,Android,Referral,East,FALSE,PromoCode,2024-08,317,0
3481,21-11-2024,iOS,Social,East,TRUE,Unknown,2024-11,233,0
3482,06-05-2025,iOS,Organic,East,FALSE,Unknown,2025-05,67,0
3483,02-03-2024,Android,Paid,North,FALSE,Unknown,2024-03,497,0
3484,30-07-2024,Android,Referral,South,TRUE,Friend,2024-07,347,0
3485,12-08-2024,iOS,Organic,South,TRUE,Unknown,2024-08,334,0
3486,26-07-2024,iOS,Organic,North,TRUE,Unknown,2024-07,351,0
3487,26-02-2024,Android,Referral,South,TRUE,PromoCode,2024-02,502,0
3488,15-04-2025,Android,Organic,North,TRUE,Unknown,2025-04,88,0
3489,11-01-2024,iOS,Social,North,FALSE,Unknown,2024-01,548,0
3490,21-09-2024,Android,Organic,South,FALSE,Unknown,2024-09,294,0
3491,28-06-2024,iOS,Social,West,TRUE,Unknown,2024-06,379,0
3492,07-12-2024,Android,Organic,East,TRUE,Unknown,2024-12,217,0
3493,17-02-2025,iOS,Organic,North,TRUE,Unknown,2025-02,145,0
3494,12-08-2024,Web,Organic,North,FALSE,Unknown,2024-08,334,1
3495,31-12-2024,Web,Referral,West,FALSE,Friend,2024-12,193,1
3496,12-02-2025,Android,Referral,North,FALSE,PromoCode,2025-02,150,0
3497,13-03-2025,iOS,Organic,North,TRUE,Unknown,2025-03,121,0
3498,03-12-2024,Android,Organic,South,FALSE,Unknown,2024-12,221,0
3499,20-01-2025,Android,Referral,South,TRUE,Friend,2025-01,173,0
3500,04-02-2024,Android,Paid,West,TRUE,Unknown,2024-02,524,0
3501,23-03-2025,Android,Referral,North,FALSE,Friend,2025-03,111,0
3502,01-01-2025,Web,Organic,East,FALSE,Unknown,2025-01,192,1
3503,26-06-2025,Android,Referral,South,FALSE,Friend,2025-06,16,0
3504,08-06-2024,iOS,Referral,East,FALSE,Influencer,2024-06,399,0
3505,23-09-2024,iOS,Social,East,FALSE,Unknown,2024-09,292,0
3506,17-06-2024,iOS,Referral,West,FALSE,Influencer,2024-06,390,0
3507,27-04-2025,Android,Organic,West,TRUE,Unknown,2025-04,76,0
3508,16-04-2024,Android,Organic,North,TRUE,Unknown,2024-04,452,0
3509,22-09-2024,iOS,Referral,West,FALSE,PromoCode,2024-09,293,0
3510,10-06-2025,Android,Paid,South,TRUE,Unknown,2025-06,32,0
3511,30-11-2024,Android,Social,North,TRUE,Unknown,2024-11,224,0
3512,07-10-2024,Android,Referral,North,TRUE,Friend,2024-10,278,0
3513,05-04-2025,Android,Paid,East,FALSE,Unknown,2025-04,98,0
3514,01-05-2024,iOS,Paid,East,TRUE,Unknown,2024-05,437,0
3515,24-06-2025,Android,Paid,East,TRUE,Unknown,2025-06,18,0
3516,17-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,117,0
3517,19-05-2025,Android,Organic,West,TRUE,Unknown,2025-05,54,0
3518,13-04-2024,Android,Paid,West,FALSE,Unknown,2024-04,455,0
3519,08-06-2024,Android,Organic,West,TRUE,Unknown,2024-06,399,0
3520,21-11-2024,Android,Organic,North,TRUE,Unknown,2024-11,233,0
3521,12-02-2024,Android,Organic,North,TRUE,Unknown,2024-02,516,0
3522,10-02-2025,iOS,Organic,North,TRUE,Unknown,2025-02,152,0
3523,19-04-2025,Android,Organic,North,FALSE,Unknown,2025-04,84,0
3524,17-08-2024,Android,Referral,North,FALSE,PromoCode,2024-08,329,0
3525,26-07-2024,Android,Paid,West,TRUE,Unknown,2024-07,351,0
3526,10-01-2025,Android,Paid,North,TRUE,Unknown,2025-01,183,0
3527,11-06-2025,Web,Referral,West,TRUE,Influencer,2025-06,31,1
3528,04-10-2024,Android,Social,North,TRUE,Unknown,2024-10,281,0
3529,17-01-2024,Android,Organic,West,FALSE,Unknown,2024-01,542,0
3530,16-12-2024,Android,Paid,South,TRUE,Unknown,2024-12,208,0
3531,13-08-2024,Web,Organic,South,FALSE,Unknown,2024-08,333,1
3532,04-12-2024,Android,Paid,West,TRUE,Unknown,2024-12,220,0
3533,05-01-2024,iOS,Social,South,TRUE,Unknown,2024-01,554,0
3534,11-01-2024,Android,Referral,South,FALSE,PromoCode,2024-01,548,0
3535,04-07-2024,Web,Referral,West,FALSE,Friend,2024-07,373,1
3536,30-01-2025,iOS,Paid,North,FALSE,Unknown,2025-01,163,0
3537,23-05-2024,Android,Referral,North,FALSE,Influencer,2024-05,415,0
3538,12-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,212,0
